X,Y,objectid,globalid,localauthority,reportdate,totalcalls,collectiondelivery,social,meals,other,otherrequest,callback,forummeetings
0,0,5918,a237c772-d7c6-4ea6-82c4-eb2ecf9541f5,Kerry,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5919,7eae9ce3-ab22-4140-8a6d-c55fae79aafb,Fingal,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5920,75e94105-672c-4deb-8729-532bd03cec60,Meath,2020/09/20 11:00:00+00,6,0,0,0,2,4,0,0
0,0,5921,9ab0b454-e5a6-4c56-8132-2211650d04dc,South Dublin,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5922,aca175d0-b020-4cca-86bb-ffd4533f262b,Mayo,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5923,4ecb55d2-bd84-4e54-8d19-a6d9d0b57c71,Cork County,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5924,34fdf430-6691-4873-8765-762ae83f8b93,Dún Laoghaire–Rathdown,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5925,17aff4f1-535c-4437-8b09-f19f5116f512,Roscommon,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5926,1caabb10-b1e7-4478-88ea-4d0e2c04ddb0,Dublin,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5927,e2684ca5-402e-4be6-87d9-a18b4ce29ad6,Louth,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5928,8e2f7259-2389-4305-899a-1028f6f466d9,Galway City,2020/09/20 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5929,7874c55a-f161-48da-886a-46025ea6cc4f,Sligo,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5930,44e17564-a4ed-42b8-81cc-4439b25f72af,Laois,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5931,dbd13f24-d82e-4a81-8452-30efeb16288e,Donegal,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5932,c17d5f94-9c3c-45c3-8019-77ec97ba9e05,Leitrim,2020/09/18 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5933,e98ecb0a-4c3f-4ef9-8bd0-98fcb9ab685c,Kerry,2020/09/21 11:00:00+00,4,0,1,0,0,3,1,0
0,0,5934,36fe37db-dcfc-46a0-81db-3fd7fdd79841,Wicklow,2020/09/21 11:00:00+00,4,0,0,0,1,3,1,0
0,0,5935,15228672-7559-466e-8835-c5616bc17b71,Westmeath,2020/09/21 11:00:00+00,5,0,0,0,0,5,0,0
0,0,5936,b838c3fd-be49-4b96-8a84-46657b6d844f,Louth,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5937,68724fc5-3600-4c25-8b77-7b6eb5287d0f,Galway City,2020/09/21 11:00:00+00,3,0,0,0,1,2,1,0
0,0,5938,2d5ede9f-13b9-4e60-87e7-3669a3f525b0,Fingal,2020/09/21 11:00:00+00,1,0,0,0,1,0,3,0
0,0,5939,9d315ffb-5891-48aa-88a6-9ebeda3ab814,Meath,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5940,fb89ef31-3150-4196-8a1c-412189b76fc5,Kildare,2020/09/21 11:00:00+00,2,0,0,0,2,0,0,0
0,0,5941,8465670c-da2f-45d6-8ce4-ad2f6c985b7e,Kilkenny,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5942,322b1523-13bb-447a-8990-32a150c4efc5,Cork City,2020/09/21 11:00:00+00,6,0,1,0,0,5,1,0
0,0,5943,ed7cb8f2-0cd2-42c4-8ad1-65f6d9465002,Galway City,2020/09/17 23:00:00+00,3,1,0,0,0,2,0,0
0,0,5944,fda5e86e-e5ec-4302-82c8-a35a3160d283,Cork City,2020/09/18 23:00:00+00,0,0,0,0,0,0,0,0
0,0,5945,3e969c59-0ed8-4ca1-8ced-58291b6c1aa6,Cork City,2020/09/19 23:00:00+00,0,0,0,0,0,0,0,0
0,0,5946,3543c6da-71e9-4b14-80cf-808885a275e9,Cavan,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5947,9eaf5089-4d28-4556-8318-08534cbfbd86,South Dublin,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5948,17358fa2-7b19-4fc3-8068-eb18cecaf2ab,Dún Laoghaire–Rathdown,2020/09/21 11:00:00+00,1,0,0,0,0,1,0,0
0,0,5949,253d24e4-47fd-4580-8fc8-03da61444d52,Mayo,2020/09/21 11:00:00+00,2,1,0,0,1,0,0,0
0,0,5950,e40bb21a-ee67-4f58-8a37-f1389a4ea8b9,Monaghan,2020/09/21 11:00:00+00,1,0,0,0,1,0,0,0
0,0,5951,461e8de3-ed53-460b-8f20-2f4758d5ab90,Carlow,2020/09/21 11:00:00+00,5,0,2,0,0,3,2,0
0,0,5952,2d2d291f-00fc-4f01-82fd-11e5be857949,Limerick,2020/09/21 11:00:00+00,6,0,0,0,2,4,6,0
0,0,5953,d9d151e5-ea14-4f93-85ba-0e04aff6d85b,Offaly,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5954,8426aafa-57ff-4b27-802e-af7ab4a4c5e9,Cork County,2020/09/21 11:00:00+00,3,0,0,0,0,3,1,0
0,0,5955,1b6b98a1-05b8-432e-883f-728d77f1aa54,Roscommon,2020/09/21 11:00:00+00,1,0,0,0,1,0,0,0
0,0,5956,72018370-5c31-4f63-87fc-705ceb38cff0,Clare,2020/09/21 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5957,cc42d70b-86bf-4e2d-8d73-0b1dd2db3a83,Dublin,2020/09/21 11:00:00+00,4,2,0,0,0,2,0,0
0,0,5958,24285296-f7b8-4dc6-8928-c7b53e3efaa9,Sligo,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5959,9f8bcdca-35fb-4a39-8eb5-894e271cd399,Laois,2020/09/22 11:00:00+00,1,0,0,0,0,1,1,0
0,0,5960,6d6549e5-cdb0-4f06-8da6-5afa2f48e7bb,Fingal,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5961,515047a7-c5d4-4b38-850f-81927cf89ad8,Kilkenny,2020/09/22 11:00:00+00,1,0,0,0,1,0,0,0
0,0,5962,ddca58ea-c4e0-43c5-8225-53966dcc897f,Leitrim,2020/09/21 11:00:00+00,2,0,0,0,0,2,0,0
0,0,5963,936d14b2-9bdd-4568-8c33-db49cd59a3f5,Wicklow,2020/09/22 11:00:00+00,2,1,0,0,0,1,5,0
0,0,5964,d6a9deca-0cdf-460b-881f-6f50d5424075,Kerry,2020/09/22 11:00:00+00,1,0,0,0,1,0,0,0
0,0,5965,8d90ad6e-1b0d-45de-857e-dffbd9d1d74a,Monaghan,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5966,4fd056d7-4137-495f-8c44-70cbb5f2a3b2,Louth,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5967,007556c3-1633-4334-84e7-716520f4bb24,Clare,2020/09/22 11:00:00+00,1,0,0,0,0,1,0,0
0,0,5968,fc48d76d-63aa-4e8d-8c58-22a770dd13be,Meath,2020/09/22 11:00:00+00,4,0,0,0,4,0,0,0
0,0,5969,47240c7a-bc63-41e2-8868-299235cdc65e,Carlow,2020/09/22 11:00:00+00,3,1,0,0,0,2,1,0
0,0,5970,a38fca77-c178-4f17-8de6-154ca52851aa,Cork City,2020/09/22 11:00:00+00,2,0,0,0,0,2,0,0
0,0,5971,f181f480-cacc-45e9-8d60-1303bab09b00,Offaly,2020/09/22 11:00:00+00,0,0,0,0,0,1,0,0
0,0,5972,e2d2fd05-65ef-4305-836c-7e42bff70739,Westmeath,2020/09/22 11:00:00+00,1,0,0,0,0,1,0,0
0,0,5973,07dfe18c-8a90-45b4-8a04-678ea9db1ed2,Cavan,2020/09/22 11:00:00+00,2,1,0,0,1,0,0,0
0,0,5974,a9a692cf-bf35-4214-8846-a69d5b95ff79,Kildare,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5975,d1abe1f5-bdfc-4a8b-8e29-e7e4dcb247fe,Limerick,2020/09/22 11:00:00+00,6,0,1,0,3,2,6,0
0,0,5976,631bd192-4df1-44e0-8373-6c000cd21b19,South Dublin,2020/09/22 11:00:00+00,3,0,0,0,0,3,0,0
0,0,5977,3805a422-53b8-4e6a-8d0a-418d9a20b2c9,Dún Laoghaire–Rathdown,2020/09/22 11:00:00+00,4,0,0,0,2,2,1,0
0,0,5978,f4419606-60e3-4635-8c94-50300f06edc6,Mayo,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5979,db4214ad-5abc-4402-88ef-f0f2f6a396a9,Donegal,2020/09/22 11:00:00+00,1,0,0,0,1,0,0,0
0,0,5980,28ed0c00-1170-4548-8204-cb30934a5965,Dublin,2020/09/22 11:00:00+00,6,2,0,0,0,4,0,0
0,0,5981,edfb7a8a-dce8-4ceb-8c3a-e99a0c542e59,Galway City,2020/09/22 11:00:00+00,1,0,0,0,1,0,1,0
0,0,5982,c2588f1b-e899-4eda-82df-6bcb5ee23a61,Cork County,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5983,c24c996e-5545-48d5-84b0-0e87775505ef,Wexford,2020/09/22 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5984,b0a59e0f-d5f0-4c7d-800f-feca054f8ba1,Sligo,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5985,e8b09b3c-1394-4f84-8a9a-b688769adec1,Laois,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5986,3a2b2824-6df4-4cde-81d0-95103db82743,Leitrim,2020/09/22 11:00:00+00,3,0,0,0,1,2,0,0
0,0,5987,f8949508-e15f-4c51-8492-57ba6684e686,Meath,2020/09/23 11:00:00+00,4,0,0,0,2,2,0,0
0,0,5988,3cb3f8b3-a799-4e23-80b8-95bebc2979a8,Kilkenny,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,1
0,0,5989,748a0241-598f-46fe-8825-5f0be6e4591c,Monaghan,2020/09/23 11:00:00+00,1,0,0,0,0,1,0,0
0,0,5990,b9a382dd-bf14-4b31-853b-1dc77c03d04c,Kerry,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5991,beaf0ce2-c1ac-4fbc-8ca4-eec7c2a5803f,Donegal,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5992,2b51e7a9-96d5-49b8-8d12-15415a329ba3,Louth,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5993,f7bca611-9fb8-48b1-8418-771831845e94,Wicklow,2020/09/23 11:00:00+00,5,0,0,0,3,2,6,0
0,0,5994,261782c2-18db-4bb6-841f-ad157b1b9baf,Cavan,2020/09/23 11:00:00+00,5,3,0,0,0,2,0,0
0,0,5995,d12a40f1-dbce-46d3-8d5d-e00f13d2bf8a,Clare,2020/09/23 11:00:00+00,2,0,0,0,0,2,0,0
0,0,5996,988b6c31-f575-4f4c-8f09-64650ee63549,Limerick,2020/09/23 11:00:00+00,1,0,0,0,0,1,1,0
0,0,5997,92bbab32-cdf6-484e-81b3-7f41204ed007,Kildare,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,5998,d94dd759-381d-4fa7-8895-11f3f81695b1,Galway City,2020/09/23 11:00:00+00,0,0,0,0,0,0,1,0
0,0,5999,dcbc581b-34f9-462e-8878-72d99acf54ef,South Dublin,2020/09/23 11:00:00+00,3,1,0,0,0,2,0,0
0,0,6000,526f29c0-96a0-41ec-89ff-b530c532cc39,Offaly,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6001,baa5c219-2806-400e-8bef-fe997ff59bec,Longford,2020/09/23 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6002,1ccd24d4-7770-4b98-87e6-97247d778e9c,Cork County,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6003,2b424d74-7a31-48de-8046-2437f39e869e,Cork City,2020/09/23 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6004,9e6e0337-eb1a-451e-8bce-fa7d5e74b1fd,Dún Laoghaire–Rathdown,2020/09/23 11:00:00+00,1,0,0,0,0,27,26,0
0,0,6005,63125a85-12b0-4150-886d-ca6577266530,Westmeath,2020/09/23 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6006,f8076f6d-2ea0-46a8-837d-62abd470baf3,Mayo,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6007,d0feb4e2-4ace-4548-8126-1dbcef79df92,Carlow,2020/09/23 11:00:00+00,1,0,0,0,0,0,0,0
0,0,6008,1f6ef934-0b8d-431b-8191-8bfca84fd798,Roscommon,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6009,6984f1c4-82f0-442e-8b14-b3e97b937552,Dublin,2020/09/23 11:00:00+00,8,4,0,0,0,4,0,0
0,0,6010,2215d729-90e2-4690-8480-b6ccfabb1f7d,Fingal,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,1
0,0,6011,dd184b33-9da9-4061-82a3-75fb78a3042d,Wexford,2020/09/23 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6012,bd81732d-9dea-4d0d-8ab0-ac957fbd4911,Sligo,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6013,8b0b59e0-1729-4d3a-85e7-0f7f4404404f,South Dublin,2020/09/24 11:00:00+00,1,0,0,0,0,1,1,0
0,0,6014,bac9bd99-79a6-4d30-8ffe-6e319ff92d74,Leitrim,2020/09/23 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6015,aa7263d9-b9ed-4d58-8921-8c95375ad7af,Wicklow,2020/09/24 11:00:00+00,4,2,0,0,0,2,0,0
0,0,6016,3b386730-992d-4865-86f5-b8e58cad1059,Kerry,2020/09/24 11:00:00+00,4,2,0,0,1,1,3,0
0,0,6017,df952f49-f28d-448f-8f50-a2e4eb9cd68c,Donegal,2020/09/24 11:00:00+00,3,0,0,0,2,0,0,0
0,0,6018,af153345-3b26-44b6-819a-ea97c8a500fb,Offaly,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6019,ef6c82a7-b04f-4ae3-8aac-4a9bf2e82544,Kilkenny,2020/09/24 11:00:00+00,0,0,0,0,0,1,0,0
0,0,6020,8fb26e1d-352a-4bc7-8b44-26ffb1d43e9b,Louth,2020/09/24 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6021,9dff93ed-b375-4fd7-8d98-78f24a607f09,Kildare,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6022,10bbda0e-1c1e-4f33-8ab6-e98cb150b0cf,Meath,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6023,70622274-aad0-4cc0-8b97-2742863090ae,Limerick,2020/09/24 11:00:00+00,2,0,0,0,0,2,2,0
0,0,6024,137f256f-2c47-4d82-824a-c68869add8e8,Monaghan,2020/09/24 11:00:00+00,1,0,1,0,0,0,0,0
0,0,6025,5faea602-c3ef-4ad0-80eb-39df80befedc,Laois,2020/09/24 11:00:00+00,1,0,1,0,0,0,0,0
0,0,6026,e96e0b77-fece-4ae6-8837-7ea3bb1b7a03,Roscommon,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6027,7ce4c898-8834-44e7-8da1-6bea2f71c6db,Carlow,2020/09/24 11:00:00+00,2,0,0,0,0,1,1,1
0,0,6028,7fcbe3fe-872c-4375-8f4d-11efa542c85a,Mayo,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6029,c002fd8c-3d05-4999-8270-a4fb9b55e647,Westmeath,2020/09/24 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6030,1fae8dd9-0ca3-49ca-8db1-36e74ad0ab5d,Cork County,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6031,e23afb9c-3867-4e6b-8fd8-df4b5a6b423b,Cavan,2020/09/24 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6032,b472b0b0-1b5c-47ab-8c88-2d4768bae2fe,Dún Laoghaire–Rathdown,2020/09/24 11:00:00+00,3,0,0,0,30,0,0,0
0,0,6033,373d4b91-1606-479d-8dcb-8e7dd7398704,Cork City,2020/09/24 11:00:00+00,8,0,0,0,0,8,0,0
0,0,6034,b5b01192-3398-483c-8d21-04a9eb6e5256,Fingal,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6035,6657b1ee-db59-45d1-8036-aa1f54647a86,Wexford,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6036,ce322cfc-4876-4254-8647-28a080f7403d,Galway City,2020/09/24 11:00:00+00,1,0,0,0,0,1,1,0
0,0,6037,201da7ac-c912-4575-8aae-1b885ba8fdd0,Clare,2020/09/24 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6038,f0b02a39-6a12-49b4-80c7-3f0b91f4e5de,Dublin,2020/09/23 23:00:00+00,3,0,0,0,0,3,0,0
0,0,6039,ceaaa12c-4777-40d1-8d72-26a92cb5156d,Sligo,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6040,84b9683b-46da-4f0c-83f0-6b4bd4bdb2a7,Laois,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6041,99de68b4-564d-4d8e-8071-9c519118e521,Fingal,2020/09/25 11:00:00+00,3,1,0,1,0,1,0,0
0,0,6042,170f6e71-a175-4105-8832-683e7d269414,South Dublin,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6043,4f6114de-ee23-4de0-86c8-ac8f0ab16404,Meath,2020/09/25 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6044,0cd86a0d-27ec-45bf-85d3-97a56072bd9a,Kerry,2020/09/25 11:00:00+00,3,0,0,1,2,0,2,0
0,0,6045,9a926b62-93a8-4aa5-8c54-4d3722ce0915,Monaghan,2020/09/25 11:00:00+00,2,1,0,0,0,1,0,0
0,0,6046,dc11eca0-0adb-4c80-8940-64cabd797f77,Offaly,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6047,cf6ad70f-3061-450d-8bb6-5f89807fd717,Wicklow,2020/09/25 11:00:00+00,3,0,0,0,0,3,1,0
0,0,6048,df00f0fe-0752-4a6b-867a-d5c7594862e9,Louth,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6049,f2b7ffb3-cca7-4418-85e7-99fe2bf984d8,Roscommon,2020/09/25 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6050,f0980b79-d67c-41dc-8b7c-01bbaab37d0f,Clare,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6051,5bda1bce-50d6-4599-83d9-50e5b2619526,Dún Laoghaire–Rathdown,2020/09/25 11:00:00+00,3,1,0,0,0,2,0,0
0,0,6052,d7b2acf2-4673-42a3-81b6-0680ed3bd8f5,Limerick,2020/09/25 11:00:00+00,2,1,0,0,0,1,2,0
0,0,6053,1a858e6d-0424-4dd1-8949-9bd787acd492,Cork City,2020/09/25 11:00:00+00,3,0,0,0,0,3,0,0
0,0,6054,d0663cb5-502f-446f-8b1d-2c9f9e98fdf3,Kilkenny,2020/09/25 11:00:00+00,2,0,0,0,1,1,1,0
0,0,6055,9de5058b-5b81-4890-8e66-a9aa6029906e,Galway City,2020/09/25 11:00:00+00,2,0,0,0,1,1,1,0
0,0,6056,9c654e4e-84a9-4771-8379-f70c39472f0d,Westmeath,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6057,edb1075e-7241-4268-87bc-6017650256fd,Cavan,2020/09/25 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6058,4b9af3dd-9f20-4073-8e8a-30d4a2945106,Donegal,2020/09/25 11:00:00+00,12,1,0,0,11,0,0,0
0,0,6059,7ced0dad-5564-4d3f-8341-7c75ee997144,Cork County,2020/09/25 11:00:00+00,2,0,0,0,0,2,0,0
0,0,6060,3a9b7f02-cf0e-499f-863d-cca02f517443,Carlow,2020/09/25 11:00:00+00,5,2,2,0,0,1,4,0
0,0,6061,0a399f00-7246-41ff-8ff6-47fa7a48fca5,Kildare,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6062,af488302-99d8-4269-86fd-110094cc3b77,Leitrim,2020/09/25 11:00:00+00,2,0,0,0,0,0,0,0
0,0,6064,9259369c-6235-4510-8bd0-e3069522223a,Dublin,2020/09/25 11:00:00+00,3,0,0,0,0,3,0,0
0,0,6065,2e1b8ae4-0a8a-42d1-8643-6ec5748d4a70,Mayo,2020/09/25 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6066,2b661162-c89b-422f-8a2a-04d3858d358e,Donegal,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6067,c166c416-89f0-4831-8697-a3751fb8b027,Dún Laoghaire–Rathdown,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6068,6756b021-9a66-465b-84b0-93145bb8717d,Monaghan,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6069,fff81b92-e4d3-4ec0-8f30-65481749b299,Sligo,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6070,b8202a78-44bb-47fd-8c9a-bd398dd25d5f,Laois,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6071,ba987e2b-3619-4f9e-840c-69aa7f64859e,Kildare,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6072,ae43f399-71ed-4fa5-8076-81bf107546c3,Meath,2020/09/26 11:00:00+00,2,0,0,0,2,0,0,0
0,0,6073,ad4ca2ce-ba29-4566-8da9-5dbf5a6345bd,South Dublin,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6074,02b4b91b-be9c-4375-8cab-1fa1eb150672,Mayo,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6075,332ab9e0-6fea-427a-8d20-03a93729d91f,Cork County,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6076,8670cd1d-2f7b-4d9e-8fbe-56a3e43a995b,Fingal,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6077,8bbe316f-5543-4fba-82a4-41781d520a55,Galway City,2020/09/26 11:00:00+00,0,0,0,0,0,0,1,0
0,0,6078,e22df0a1-71c1-49e1-8036-9ca778192ee8,Carlow,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6079,5bffd1c3-8fab-4237-8bdf-d2c66fddeb8d,Westmeath,2020/09/26 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6080,41eb4452-ecae-441a-8993-d3c930a3f32b,Kerry,2020/09/26 11:00:00+00,3,2,0,0,0,1,0,0
0,0,6081,fec67a4f-6a6f-4cc0-8d49-99e94dd4d3e2,Monaghan,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6082,50cf199b-c4d2-45d0-881e-9e796393638f,Kildare,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6083,7475e9af-72eb-4361-821e-f4c503984f70,Dún Laoghaire–Rathdown,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6084,dcaf4b37-002c-4ef2-8f3c-6167aa288b8a,Donegal,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6085,dc1c9151-3bc6-41d6-865b-680375052351,Laois,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6086,4426976f-9590-4ab0-8b62-929501a9641e,Kerry,2020/09/27 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6087,c82075e7-30b6-419e-8568-10b70aeff361,Fingal,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6088,271fd4ad-06ae-4001-85de-eaa8d7603948,Meath,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6089,7ff46771-ae19-4899-82dd-5f2553bd5e13,Westmeath,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6090,b4afeab0-de04-46a5-8bcc-4002501d19cb,Galway City,2020/09/27 11:00:00+00,0,0,0,0,0,0,1,0
0,0,6091,4c154b44-c682-44b3-89a1-be9ee56187d1,Cork County,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6092,99602533-09d2-42c5-8f83-a30a55b89275,Carlow,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6093,3c9a2d4d-27e3-4901-8576-129c849b35ec,Mayo,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6094,1da72cf5-4b21-44e0-879a-d15dae0ac3f0,Wexford,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6095,ceb4491c-dbc0-49e7-8ee6-37d797291b64,Sligo,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6096,45aee1e9-a801-481c-8289-7f5e16f29ff8,Louth,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6097,59a63acb-2748-490c-8e57-1afe9a439f73,South Dublin,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6098,417c1db8-7f39-4395-8c64-cb706492edcc,Dublin,2020/09/27 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6099,622c7029-f2e1-416d-828a-0fe467ba31ef,Sligo,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6100,df4485c1-1900-4003-8a1d-4056efd8b865,South Dublin,2020/09/28 11:00:00+00,2,1,0,0,1,0,0,0
0,0,6101,55f5717c-c497-4dbf-8cf9-121b9df7545c,Leitrim,2020/09/24 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6102,10266aa2-2df2-4a85-8a64-6ca0e7c6451b,Laois,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6103,e1685fc5-e212-4302-829d-e91182dbce25,Kerry,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6104,8c474599-b6d8-4440-8533-06bbf3d35cd7,Monaghan,2020/09/28 11:00:00+00,1,0,0,0,0,1,0,0
0,0,6105,e935a767-670a-4b90-86ab-6ed1b583a468,Louth,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6106,02e558be-e48f-470e-847d-108e302420e1,Wicklow,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6107,af6cd530-1b88-436c-8091-c86578cd6cf8,Kildare,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6108,d45aea2c-b0bd-42fb-83f4-95ac02fda4f1,Offaly,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6109,2e682885-8a2f-4db1-8099-40c923255ad3,Limerick,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6110,7dbb36db-fcdd-49bd-86cc-c1f8dfda21d6,Galway City,2020/09/28 11:00:00+00,2,0,0,0,1,1,1,0
0,0,6111,42018688-3f8b-4bbc-8670-a4d7c336bfd5,Meath,2020/09/28 11:00:00+00,4,0,0,0,0,4,1,0
0,0,6112,4cc4d202-3a76-4af3-8c80-2d747d9056fa,Kilkenny,2020/09/28 11:00:00+00,0,0,0,0,0,0,0,0
0,0,6113,d0036cfe-3dd1-4f0e-8231-5c18337c9aa3,Longford,2020/09/28 11:00:00+00,2,1,0,0,0,1,1,0
0,0,6114,f22d81d6-069e-498a-822e-0c50424145a9,Cork City,2020/09/28 11:00:00+00,7,0,0,0,0,7,0,0
0,0,6115,c3781bf2-c3ab-4e24-8097-d1a03a34d252,Mayo,2020/09/28 11:00:00+00,1,0,9,0,1,0,0,0
